;dia_semana;horario;uf;br;km;municipio;classificacao_acidente;sentido_via;condicao_metereologica;tipo_pista;uso_solo;latitude;longitude;ponte;declive;desvio_temporario;aclive;rotatoria;viaduto;curva;em_obras;reta;retorno_regulamentado;tunel;intersecao_de_vias;pista_molhada;ano;mes;dia;feriado;turno;vel_max;vel_min;latitude_radar;longitude_radar;altimetria_ponto;altimetria_antes;altimetria_depois;distancia_radar;proba_fatal;proba_leve;proba_feridos
446427;1.0;0.7131672597864769;MG;40.0;0.3758426966292135;0.9008219178082191;1;0.5;0.2;0.0;0.0;-19.45630182;-44.30941888;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.16666666666666669;0.78125;1.0;0.0;0.0;0.6374797269036052;0.0;0.5257924176507147;0.5257924176507147;0.5189393939393939;0.9750452782309855;0.14594254;0.4603689;0.39368856
472933;0.3333333333333333;0.2825622775800712;MG;40.0;0.43820224719101125;0.6054794520547945;1;0.0;0.2;0.0;0.0;-20.01444685;-43.96893823;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.8333333333333334;0.4453125;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.711622125543816;0.7327532628962088;0.7228535353535354;0.9750452782309855;0.009251232;0.25507328;0.73567545
454520;0.16666666666666666;0.24697508896797155;MG;40.0;0.38202247191011235;0.9008219178082191;1;0.0;0.2;0.0;0.0;-19.51363098;-44.27021397;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.6;0.109375;0.3333333333333333;0.0;0.0;0.6374797269036052;0.0;0.5407085146053449;0.5407085146053449;0.5492424242424242;0.9750452782309855;0.09365844;0.36831403;0.5380275
453652;0.3333333333333333;0.33950177935943066;MG;40.0;0.6067415730337079;0.30904109589041096;1;0.0;0.6000000000000001;1.0;0.0;-21.49531809;-43.53514132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.4;0.546875;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5208203853325046;0.5270354257302672;0.5290404040404041;0.9750452782309855;0.041021053;0.276915;0.682064
436229;0.16666666666666666;0.3110320284697509;MG;40.0;0.42736757624398075;0.10246575342465752;1;0.0;0.2;0.0;1.0;-19.92372561;-44.01700789;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.3666666666666667;0.5390625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.603480422622747;0.603480422622747;0.5997474747474748;0.9750452782309855;0.022075154;0.16905381;0.80887103
429092;0.6666666666666666;0.5530249110320286;MG;40.0;0.46300160513643657;0.4202739726027397;1;0.0;0.2;1.0;1.0;-20.26873918;-43.95473242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1818181818181818;0.06666666666666668;0.2265625;1.0;0.0;0.0;0.6374797269036052;0.0;0.8527035425730267;0.8682411435674331;0.8661616161616162;0.9750452782309855;0.015723413;0.16461733;0.81965923
434412;0.0;0.1615658362989324;MG;40.0;0.48418940609951844;0.24876712328767123;1;0.0;0.6000000000000001;1.0;1.0;-20.45092687;-43.84092277;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.03333333333333333;0.4609375;0.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.6041019266625233;0.6041019266625233;0.6136363636363636;0.9750452782309855;0.2357075;0.32547265;0.43881983
465296;0.6666666666666666;0.34661921708185056;MG;40.0;0.5843499197431782;0.6257534246575343;1;0.0;0.0;0.0;0.0;-21.31842199;-43.58689599;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.7272727272727273;0.4666666666666667;0.5625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.7302672467371037;0.7072715972653821;0.7417929292929293;0.9750452782309855;0.0071181217;0.36079025;0.63209164
472402;0.5;0.0035587188612099647;MG;40.0;0.4743178170144462;0.4202739726027397;1;0.5;0.6000000000000001;0.0;0.0;-20.37705554;-43.90675306;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.7333333333333333;0.421875;0.0;1.0;1.0;0.6374797269036052;0.0;0.7221876942200124;0.7246737103791174;0.7335858585858586;0.9750452782309855;0.019593341;0.21250689;0.7678998
468550;0.5;0.2932384341637011;MG;40.0;0.40545746388443016;0.7534246575342465;1;0.0;0.6000000000000001;0.0;1.0;-19.74016;-44.14911;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.03333333333333333;0.421875;0.3333333333333333;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.5873213175885643;0.5873213175885643;0.6029040404040404;0.9750452782309855;0.04004517;0.2714286;0.6885262
478744;0.8333333333333333;0.7807829181494662;MG;40.0;0.4871589085072231;0.24876712328767123;1;0.5;0.2;1.0;0.0;-20.47579776;-43.84269847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.8;0.578125;0.6666666666666666;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5898073337476694;0.5898073337476694;0.5896464646464646;0.9750452782309855;0.11820845;0.2384769;0.64331466
448315;0.6666666666666666;0.6277580071174378;MG;40.0;0.5076243980738363;0.24986301369863012;1;0.5;0.2;1.0;1.0;-20.67348593;-43.7968977;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.5;0.859375;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.617775015537601;0.617775015537601;0.6155303030303031;0.9750452782309855;0.040730376;0.3289966;0.63027304
427115;0.8333333333333333;0.9266903914590748;MG;40.0;0.41974317817014445;0.25095890410958904;1;0.0;0.2;0.0;1.0;-19.86874894;-44.05962197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.5666666666666667;0.125;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5351149782473585;0.5431945307644499;0.5435606060606061;0.9750452782309855;0.058160506;0.1978304;0.7440091
427234;0.0;0.46049822064056944;MG;40.0;0.4517656500802568;0.6054794520547945;1;0.5;0.6000000000000001;0.0;0.0;-20.14451602;-43.95966007;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.6;0.1328125;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.8042262274704786;0.8042262274704786;0.8106060606060607;0.9750452782309855;0.007728559;0.19520253;0.79706895
447277;0.0;0.13380782918149467;MG;40.0;0.3473515248796148;0.6515068493150684;2;0.0;0.2;0.0;0.0;-19.20302941;-44.47243131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.3333333333333333;0.8203125;0.0;1.0;1.0;0.6374797269036052;0.0;0.4630205096333126;0.4630205096333126;0.4703282828282829;0.9750452782309855;0.08025172;0.3174841;0.6022642
474784;0.0;0.5110320284697509;MG;40.0;0.2229534510433387;0.9468493150684931;0;0.0;0.2;1.0;0.0;-18.21264695;-45.22480595;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.13333333333333333;0.5234375;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4089496581727781;0.4089496581727781;0.41729797979797983;0.9750452782309855;0.060069285;0.23548785;0.70444286
448035;0.3333333333333333;0.07259786476868328;MG;40.0;0.4622792937399679;0.4202739726027397;0;0.0;0.4;1.0;0.0;-20.26485707;-43.9573481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.4545454545454545;0.4666666666666667;0.8515625;0.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.8508390304536979;0.8508390304536979;0.8535353535353536;0.9750452782309855;0.041365363;0.24742258;0.71121204
436947;0.0;0.4320284697508897;MG;40.0;0.6318619582664526;0.484931506849315;1;0.5;0.8;0.0;0.0;-21.754079;-43.44303131;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.5;0.4609375;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.5090118085767558;0.5282784338098198;0.5170454545454546;0.9750452782309855;0.024589265;0.23418055;0.7412302
452283;0.6666666666666666;0.6526690391459076;MG;40.0;0.41492776886035315;0.7534246575342465;1;0.0;0.2;0.0;1.0;-19.82351202;-44.08438913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.2;0.015625;1.0;0.0;0.0;0.6374797269036052;0.0;0.5680546923555003;0.5680546923555003;0.5789141414141414;0.9750452782309855;0.047672827;0.26684543;0.6854817
484290;0.6666666666666666;0.36085409252669043;MG;40.0;0.41974317817014445;0.25095890410958904;0;0.0;0.6000000000000001;0.0;0.0;-19.86874894;-44.05962197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.7;0.4765625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.5351149782473585;0.5431945307644499;0.5435606060606061;0.9750452782309855;0.018955827;0.2672706;0.7137736
479289;1.0;0.5601423487544485;MG;40.0;0.47399678972712683;0.4202739726027397;0;0.5;0.0;0.0;0.0;-20.37383713;-43.91055107;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9090909090909091;0.9;0.6015625;1.0;0.0;0.0;0.6374797269036052;0.0;0.6985705407085145;0.6985705407085145;0.7095959595959597;0.9750452782309855;0.0577706;0.38335767;0.5588717
461878;0.0;0.6953736654804271;MG;40.0;0.5947833065810594;0.8241095890410959;1;0.5;0.0;1.0;1.0;-21.40505399;-43.56732403;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6363636363636364;0.8666666666666667;0.4140625;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5344934742075823;0.5344934742075823;0.5429292929292929;0.9750452782309855;0.05225013;0.34099245;0.6067574
424304;0.3333333333333333;0.8306049822064058;MG;40.0;0.42335473515248795;0.25095890410958904;0;0.0;0.2;0.0;1.0;-19.90149502;-44.04938939;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.03333333333333333;0.75;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5419515226848974;0.5450590428837787;0.5505050505050505;0.9750452782309855;0.068185434;0.15621309;0.7756015
430762;0.0;0.8306049822064058;MG;40.0;0.5357142857142857;0.19945205479452052;0;0.0;0.0;1.0;1.0;-20.94645319;-43.79932806;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1818181818181818;0.3666666666666667;0.296875;0.6666666666666666;0.8571428571428572;1.0;0.6374797269036052;0.0;0.661280298321939;0.661280298321939;0.6900252525252526;0.9750452782309855;0.05000897;0.38758013;0.5624109
474816;0.0;0.706049822064057;MG;40.0;0.40770465489566615;0.7534246575342465;1;0.0;0.2;0.0;1.0;-19.76061249;-44.1347544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.13333333333333333;0.5234375;1.0;1.0;1.0;0.6374797269036052;0.0;0.5587321317588564;0.5587321317588564;0.5574494949494949;0.9750452782309855;0.025895506;0.23738843;0.7367161
483281;0.0;0.8733096085409253;MG;40.0;0.42375601926163725;0.25095890410958904;1;0.0;0.2;0.5;1.0;-19.91007214;-44.04373884;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.5333333333333333;0.4375;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.550652579241765;0.5630826600372902;0.5593434343434344;0.9750452782309855;0.06633223;0.24372178;0.689946
438147;0.8333333333333333;0.8234875444839859;MG;40.0;0.493338683788122;0.24876712328767123;2;0.0;0.6000000000000001;1.0;0.0;-20.53804119;-43.82091165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.7;0.5078125;0.6666666666666666;0.0;0.0;0.6374797269036052;0.0;0.5487880671224362;0.5487880671224362;0.5561868686868687;0.9750452782309855;0.11842782;0.38163584;0.49993628
432908;0.6666666666666666;0.8661921708185054;MG;40.0;0.38948635634028894;0.3002739726027397;2;0.0;0.2;0.5;1.0;-19.58183697;-44.22853982;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.7666666666666667;0.390625;0.6666666666666666;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.6059664387818521;0.6059664387818521;0.6092171717171717;0.9750452782309855;0.25450745;0.32801867;0.4174739
452878;0.5;0.43558718861209966;MG;40.0;0.5000802568218299;0.24986301369863012;1;0.5;0.2;1.0;0.0;-20.60236514;-43.80699874;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.3;0.0390625;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5612181479179614;0.5612181479179614;0.5820707070707071;0.9750452782309855;0.056866147;0.2666972;0.67643666
446699;0.3333333333333333;0.11387900355871887;MG;40.0;0.4067415730337079;0.7534246575342465;1;0.5;0.2;0.0;1.0;-19.75184225;-44.14379472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.23333333333333334;0.796875;0.0;1.0;1.0;0.6374797269036052;0.0;0.5574891236793039;0.5605966438781852;0.5662878787878788;0.9750452782309855;0.06720983;0.34716818;0.585622
481893;0.5;0.4427046263345196;MG;40.0;0.37311396468699837;0.9008219178082191;1;0.5;0.2;0.0;0.0;-19.43835777;-44.33103681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.3333333333333333;0.390625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.4984462399005593;0.4984462399005593;0.5176767676767677;0.9750452782309855;0.0123238275;0.26746917;0.72020704
471290;0.5;0.7309608540925268;MG;40.0;0.4085072231139647;0.7534246575342465;2;0.0;0.2;0.0;1.0;-19.76728744;-44.12855905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.5;0.53125;1.0;0.0;0.0;0.6374797269036052;0.0;0.5605966438781852;0.5605966438781852;0.5738636363636364;0.9750452782309855;0.07192601;0.27641177;0.65166223
479388;0.16666666666666666;0.5103202846975089;MG;40.0;0.4534510433386838;0.6054794520547945;1;0.0;0.6000000000000001;1.0;0.0;-20.17884905;-43.96636352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.9333333333333333;0.609375;1.0;0.5714285714285714;0.6666666666666667;0.6374797269036052;0.0;0.8377874456183965;0.8284648850217526;0.851010101010101;0.9750452782309855;0.12794088;0.34200898;0.53005016
471472;1.0;0.8804270462633452;MG;40.0;0.41869983948635636;0.25095890410958904;1;0.5;0.2;0.0;1.0;-19.85651501;-44.07213222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.5333333333333333;0.5390625;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5568676196395276;0.5568676196395276;0.5675505050505051;0.9750452782309855;0.044009633;0.20427315;0.7517172
428824;0.3333333333333333;0.007117437722419929;MG;40.0;0.471107544141252;0.4202739726027397;0;0.0;0.2;1.0;0.0;-20.34858326;-43.92200604;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.03333333333333333;0.21875;0.0;0.0;0.0;0.6374797269036052;0.0;0.7172156619018023;0.7172156619018023;0.7077020202020202;0.9750452782309855;0.039786786;0.38812974;0.5720835
446789;0.3333333333333333;0.5530249110320286;MG;40.0;0.393900481540931;0.3002739726027397;0;0.5;0.2;0.0;0.0;-19.61998768;-44.20673771;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.23333333333333334;0.796875;1.0;1.0;1.0;0.6374797269036052;0.0;0.5798632691112492;0.5692977004350528;0.5890151515151515;0.9750452782309855;0.054933462;0.28403777;0.6610288
433557;1.0;0.36085409252669043;MG;40.0;0.6177367576243981;0.484931506849315;1;0.0;0.0;1.0;0.0;-21.58922593;-43.4583538;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1818181818181818;0.9;0.421875;0.3333333333333333;0.5714285714285714;0.6666666666666667;0.6374797269036052;0.0;0.4524549409571162;0.44002486016159104;0.45959595959595967;0.9750452782309855;0.05694783;0.43094566;0.51210654
438448;0.5;0.3181494661921708;MG;40.0;0.41067415730337076;0.7534246575342465;1;0.0;0.2;0.0;1.0;-19.78164295;-44.11733194;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.7666666666666667;0.5234375;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.5543816034804226;0.5543816034804226;0.5593434343434344;0.9750452782309855;0.023686623;0.1592776;0.8170358
460448;0.8333333333333333;0.8519572953736655;MG;40.0;0.4373996789727127;0.6054794520547945;1;0.5;0.2;0.0;1.0;-20.00670404;-43.96418668;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.6;0.3515625;0.6666666666666666;0.0;0.0;0.6374797269036052;0.0;0.7209446861404599;0.7209446861404599;0.7430555555555556;0.9750452782309855;0.064782;0.24432069;0.69089735
476950;0.3333333333333333;0.5530249110320286;MG;40.0;0.44301765650080255;0.6054794520547945;1;0.0;0.2;1.0;1.0;-20.06084086;-43.97716423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.5;0.5078125;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.8527035425730267;0.8527035425730267;0.8573232323232324;0.9750452782309855;0.039085004;0.15291911;0.8079959
429482;0.0;0.6313167259786477;MG;40.0;0.49462279293739964;0.24876712328767123;1;0.5;0.2;1.0;0.0;-20.54605704;-43.81990003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.13333333333333333;0.2421875;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5512740832815413;0.5512740832815413;0.5700757575757576;0.9750452782309855;0.055682223;0.30955973;0.63475806
451935;0.16666666666666666;0.4462633451957296;MG;40.0;0.06340288924558588;0.644931506849315;1;0.0;0.2;1.0;0.0;-17.45703003;-46.66874501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.13333333333333333;0.0;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.3548788067122436;0.3548788067122436;0.3585858585858586;0.9750452782309855;0.05334235;0.24256907;0.7040885
476144;0.0;0.40355871886121;MG;40.0;0.4530497592295345;0.6054794520547945;1;0.0;0.8;0.0;0.0;-20.16086012;-43.96464349;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.3666666666666667;0.4765625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.8427594779366065;0.8427594779366065;0.8566919191919192;0.9750452782309855;0.042496335;0.29767346;0.6598302
484414;0.6666666666666666;0.8519572953736655;MG;40.0;0.38603531300160515;0.9008219178082191;1;0.0;0.0;0.0;0.0;-19.5511262;-44.24459038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.9999999999999999;0.7;0.4765625;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5512740832815413;0.5512740832815413;0.5599747474747475;0.9750452782309855;0.022858784;0.5033649;0.47377628
480859;0.16666666666666666;0.7238434163701069;MG;40.0;0.42134831460674155;0.25095890410958904;1;0.5;0.2;0.0;1.0;-19.88361702;-44.05039336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.16666666666666669;0.3515625;1.0;1.0;1.0;0.6374797269036052;0.0;0.5475450590428838;0.5475450590428838;0.5492424242424242;0.9750452782309855;0.01740926;0.13682596;0.84576476
422899;0.8333333333333333;0.7096085409252669;MG;40.0;0.630016051364366;0.484931506849315;1;0.0;0.0;0.0;0.0;-21.71976086;-43.44303569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;0.65625;1.0;0.0;0.0;0.6374797269036052;0.0;0.45556246115599747;0.45556246115599747;0.4627525252525253;0.9750452782309855;0.06566039;0.44996312;0.48437652
484155;0.3333333333333333;0.8306049822064058;MG;40.0;0.4189406099518459;0.25095890410958904;1;0.5;0.2;0.0;0.0;-19.86606411;-44.06461716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.6666666666666666;0.46875;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5419515226848974;0.5425730267246737;0.5505050505050505;0.9750452782309855;0.043873902;0.2766392;0.67948693
485282;1.0;0.5530249110320286;MG;40.0;0.13057784911717496;0.4783561643835616;1;0.0;0.2;0.0;0.0;-17.89657502;-46.12309502;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.8333333333333334;0.5078125;1.0;1.0;1.0;0.6374797269036052;0.0;0.5388440024860162;0.5388440024860162;0.5492424242424242;0.9750452782309855;0.03234136;0.23932935;0.7283293
437246;0.5;0.8306049822064058;MG;40.0;0.5036115569823435;0.24986301369863012;1;0.0;0.2;1.0;1.0;-20.63591993;-43.81353421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.5333333333333333;0.46875;0.6666666666666666;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5686761963952766;0.5686761963952766;0.5801767676767677;0.9750452782309855;0.059614774;0.19285016;0.74753505
434151;0.6666666666666666;0.6882562277580072;MG;40.0;0.42134831460674155;0.25095890410958904;1;0.5;0.2;0.0;1.0;-19.88361702;-44.05039336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.9999999999999999;0.4453125;1.0;1.0;1.0;0.6374797269036052;0.0;0.5475450590428838;0.5475450590428838;0.5492424242424242;0.9750452782309855;0.027078433;0.19384524;0.7790763
475116;0.5;0.8982206405693951;MG;40.0;0.4841091492776886;0.24876712328767123;2;0.0;0.2;1.0;1.0;-20.44885;-43.840292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.16666666666666669;0.53125;0.6666666666666666;0.0;0.0;0.6374797269036052;0.0;0.6140459912989434;0.6140459912989434;0.6237373737373737;0.9750452782309855;0.13237028;0.22052614;0.64710355
423825;0.5;0.46761565836298935;MG;40.0;0.35152487961476725;0.6515068493150684;0;0.5;0.6000000000000001;0.0;0.0;-19.23100428;-44.43562244;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9666666666666667;0.7265625;0.3333333333333333;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.4798011187072716;0.48042262274704783;0.4873737373737374;0.9750452782309855;0.10029094;0.4523254;0.4473836
450471;1.0;0.8306049822064058;MG;40.0;0.3707865168539326;0.9008219178082191;1;0.5;0.2;0.0;0.0;-19.4136917;-44.33879427;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.8666666666666667;0.9453125;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5226848974518334;0.5214418893722809;0.5309343434343434;0.9750452782309855;0.13489011;0.27697137;0.5881385
444677;0.8333333333333333;0.9943060498220642;MG;40.0;0.11356340288924559;0.4783561643835616;2;0.0;0.2;1.0;0.0;-17.73618679;-46.19334804;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.8666666666666667;0.703125;0.6666666666666666;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4748290863890615;0.4748290863890615;0.4848484848484849;0.9750452782309855;0.108685374;0.31968063;0.571634
463257;0.5;0.25551601423487547;MG;40.0;0.4229534510433387;0.25095890410958904;1;0.5;0.2;0.0;1.0;-19.90149502;-44.04938939;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.1;0.4765625;0.3333333333333333;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.5419515226848974;0.5450590428837787;0.5505050505050505;0.9750452782309855;0.057785355;0.30776346;0.63445115
480828;0.16666666666666666;0.6277580071174378;MG;40.0;0.5662118780096308;0.08493150684931507;1;0.5;0.2;0.0;0.0;-21.24167869;-43.72302577;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.16666666666666669;0.3515625;1.0;0.0;0.0;0.6374797269036052;0.0;0.6935985083903045;0.6935985083903045;0.7026515151515151;0.9750452782309855;0.034186177;0.37135607;0.5944578
436015;0.6666666666666666;0.1900355871886121;MG;40.0;0.4741573033707865;0.4202739726027397;1;0.5;0.2;0.0;0.0;-20.36807799;-43.90982881;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.3;0.8125;0.0;0.0;0.0;0.6374797269036052;0.0;0.6942200124300808;0.6848974518334369;0.7051767676767677;0.9750452782309855;0.035698906;0.37979454;0.5845065
